timestamp,station_id,station_name,latitude,longitude,elevation,temperature,humidity,pressure,wind_speed,rain_mm
2024-01-01T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,27.4,54.8,1014.2,4.0,0.0
2024-01-02T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,26.2,59.0,1011.2,17.1,0.0
2024-01-03T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,30.8,52.8,1011.4,16.8,1.8
2024-01-04T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,27.1,56.2,1012.2,16.2,0.0
2024-01-05T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,29.2,56.6,1011.7,3.7,5.2
2024-01-06T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,26.7,55.5,1011.4,14.5,0.0
2024-01-07T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,26.8,53.0,1010.4,2.0,20.5
2024-01-08T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,27.0,55.6,1010.2,15.3,0.0
2024-01-09T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,29.8,57.8,1009.5,11.1,8.3
2024-01-10T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,28.9,56.0,1010.5,7.1,16.2
2024-01-11T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,28.8,56.9,1010.3,4.3,0.0
2024-01-12T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,27.5,55.2,1010.9,14.2,0.0
2024-01-13T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,28.4,52.1,1011.4,5.8,0.0
2024-01-14T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,31.1,48.2,1013.6,15.8,0.0
2024-01-15T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,28.5,54.1,1010.2,15.2,0.0
2024-01-16T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,30.6,53.4,1009.1,12.3,0.0
2024-01-17T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,29.6,52.9,1010.6,9.1,0.0
2024-01-18T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,30.4,61.4,1011.7,4.5,0.0
2024-01-19T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,29.0,55.2,1011.9,9.9,0.5
2024-01-20T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,28.7,51.3,1008.7,2.8,0.0
2024-01-21T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,33.6,57.3,1009.3,13.5,6.4
2024-01-22T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,31.9,51.6,1009.1,2.1,0.0
2024-01-23T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,28.8,55.4,1010.3,13.1,0.0
2024-01-24T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,34.1,52.1,1010.2,8.5,0.0
2024-01-25T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,32.7,53.2,1008.9,6.0,0.0
2024-01-26T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,31.5,54.4,1009.5,13.3,7.3
2024-01-27T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,32.8,54.9,1010.3,5.8,0.0
2024-01-28T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,34.3,56.3,1010.3,14.7,0.0
2024-01-29T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,27.9,47.1,1012.4,15.9,0.0
2024-01-30T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,36.9,51.3,1009.2,16.0,0.0
2024-01-31T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,28.2,55.4,1011.4,15.9,0.0
2024-02-01T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,29.6,57.0,1010.1,3.2,16.9
2024-02-02T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,33.6,47.2,1011.1,13.5,0.0
2024-02-03T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,33.2,51.5,1010.9,2.5,0.0
2024-02-04T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,32.1,49.5,1012.2,14.6,0.0
2024-02-05T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,30.9,53.3,1012.3,14.7,0.0
2024-02-06T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,34.0,51.0,1010.1,14.6,0.0
2024-02-07T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,31.7,58.6,1010.4,13.7,0.0
2024-02-08T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,34.1,57.8,1007.9,12.7,0.0
2024-02-09T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,31.8,48.5,1009.3,6.5,13.5
2024-02-10T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,33.1,49.5,1008.2,18.0,0.0
2024-02-11T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,34.0,49.8,1013.0,17.6,0.0
2024-02-12T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,33.0,51.3,1010.5,13.3,0.0
2024-02-13T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,33.6,53.8,1010.0,2.3,0.0
2024-02-14T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,36.8,50.8,1009.9,9.3,0.0
2024-02-15T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,56.4,58.6,1009.9,12.8,0.0
2024-02-16T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,35.0,53.1,1010.1,4.1,17.1
2024-02-17T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,31.0,53.7,1010.9,4.0,0.0
2024-02-18T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,35.2,53.9,1010.0,13.6,1.8
2024-02-19T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,31.4,54.1,1012.7,5.3,0.0
2024-02-20T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,31.5,50.1,1008.3,16.5,0.0
2024-02-21T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,35.6,50.3,1010.9,4.1,0.0
2024-02-22T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,34.9,46.5,1010.7,12.9,0.0
2024-02-23T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,33.9,55.3,1008.8,15.4,19.6
2024-02-24T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,33.0,52.2,1009.3,2.5,0.0
2024-02-25T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,37.2,50.3,1008.5,6.9,0.0
2024-02-26T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,32.1,58.1,1011.8,7.4,0.0
2024-02-27T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,37.0,47.2,1012.5,8.9,0.0
2024-02-28T12:00:00Z,DEL,New Delhi (Safdarjung),28.5822,77.2064,216.0,37.0,46.7,1010.5,10.2,0.0
